variant,run_name,dataset,generator,auc,ap_real,tpr_at_0_1pct_fpr,tpr_at_1pct_fpr,fpr_at_95pct_tpr,n_real,n_fake
d2_unconditioned_geometry,d2_unconditioned_geometry,comgenvid,Sora,0.7725098257565833,0.6616098682138358,0.05,0.10882352941176471,0.6714922048997772,898,1700
d2_unconditioned_geometry,d2_unconditioned_geometry,comgenvid,VEO3,0.8795516179745839,0.8130800701306127,0.09588235294117647,0.21058823529411766,0.45879732739420936,898,1700
d2_unconditioned_geometry,d2_unconditioned_geometry,genvideo,Crafter,0.5410735033897582,0.9822738541723657,0.0,0.0,0.9048096192384769,7984,188
d2_unconditioned_geometry,d2_unconditioned_geometry,genvideo,Gen2,0.6002323487554819,0.9183470303716617,0.0,0.0,0.6893787575150301,7984,1380
d2_unconditioned_geometry,d2_unconditioned_geometry,genvideo,Lavie,0.6310452154308617,0.9137728518886824,0.0,0.0,0.8220190380761523,7984,1400
d2_unconditioned_geometry,d2_unconditioned_geometry,genvideo,ModelScope,0.5384792799885485,0.9360765071753361,0.0,0.002857142857142857,0.9127004008016032,7984,700
d2_unconditioned_geometry,d2_unconditioned_geometry,genvideo,MorphStudio,0.566326044947037,0.9465142677584079,0.0,0.0,0.812625250501002,7984,700
d2_unconditioned_geometry,d2_unconditioned_geometry,genvideo,Show_1,0.543137346120813,0.9362970974739295,0.0,0.0,0.9165831663326653,7984,700
d2_unconditioned_geometry,d2_unconditioned_geometry,genvideo,Sora,0.5863591021328372,0.9953437083755452,0.0,0.0,0.8787575150300602,7984,56
d2_unconditioned_geometry,d2_unconditioned_geometry,genvideo,WildScrape,0.5385815319960309,0.9445809091007789,0.0,0.003883495145631068,0.9616733466933868,7984,515
d2_unconditioned_geometry,d2_unconditioned_geometry,videofeedback,AnimateDiff,0.9155966666666666,0.9525684171329997,0.03,0.18333333333333332,0.28,500,300
d2_unconditioned_geometry,d2_unconditioned_geometry,videofeedback,Fast-SVD,0.7801,0.8613462976455275,0.006666666666666667,0.03333333333333333,0.632,500,300
d2_unconditioned_geometry,d2_unconditioned_geometry,videofeedback,LVDM,0.6795199999999999,0.8312258901446906,0.0033333333333333335,0.006666666666666667,0.608,500,300
d2_unconditioned_geometry,d2_unconditioned_geometry,videofeedback,LaVie-base,0.8056466666666666,0.8731390778546765,0.05333333333333334,0.13666666666666666,0.648,500,300
d2_unconditioned_geometry,d2_unconditioned_geometry,videofeedback,ModelScope,0.6930133333333334,0.8172679875844994,0.006666666666666667,0.016666666666666666,0.644,500,300
d2_unconditioned_geometry,d2_unconditioned_geometry,videofeedback,Pika,0.7533399999999999,0.8372814978274912,0.023333333333333334,0.07333333333333333,0.73,500,300
d2_unconditioned_geometry,d2_unconditioned_geometry,videofeedback,SoRA-Clip,0.7418666666666667,0.816617312348545,0.013333333333333334,0.056666666666666664,0.748,500,300
d2_unconditioned_geometry,d2_unconditioned_geometry,videofeedback,Text2Video-Zero,0.8758199999999999,0.9218019296567341,0.023333333333333334,0.13666666666666666,0.464,500,300
d2_unconditioned_geometry,d2_unconditioned_geometry,videofeedback,VideoCrafter2,0.9849133333333333,0.9915520279307897,0.38333333333333336,0.7166666666666667,0.072,500,300
d2_unconditioned_geometry,d2_unconditioned_geometry,videofeedback,ZeroScope-576w,0.7941566666666667,0.8848141891169281,0.0,0.016666666666666666,0.498,500,300
d3_conditioned_geometry,d3_conditioned_geometry,comgenvid,Sora,0.7862616271452901,0.6796794150672201,0.027647058823529413,0.12470588235294118,0.643652561247216,898,1700
d3_conditioned_geometry,d3_conditioned_geometry,comgenvid,VEO3,0.888314555220752,0.8275714660822272,0.04764705882352941,0.2529411764705882,0.4131403118040089,898,1700
d3_conditioned_geometry,d3_conditioned_geometry,genvideo,Crafter,0.6369207830554726,0.9877398825982097,0.0,0.0,0.8223947895791583,7984,188
d3_conditioned_geometry,d3_conditioned_geometry,genvideo,Gen2,0.6015089962533764,0.9163346844463353,0.0,0.0007246376811594203,0.7284569138276553,7984,1380
d3_conditioned_geometry,d3_conditioned_geometry,genvideo,Lavie,0.7230855460921843,0.9386253723089217,0.0007142857142857143,0.015714285714285715,0.6409068136272545,7984,1400
d3_conditioned_geometry,d3_conditioned_geometry,genvideo,ModelScope,0.6421453621528772,0.9493209016261848,0.0,0.005714285714285714,0.905936873747495,7984,700
d3_conditioned_geometry,d3_conditioned_geometry,genvideo,MorphStudio,0.6996841003435442,0.9659809568092954,0.0,0.002857142857142857,0.6759769539078156,7984,700
d3_conditioned_geometry,d3_conditioned_geometry,genvideo,Show_1,0.6577783245061553,0.9563462517142454,0.0,0.005714285714285714,0.8394288577154309,7984,700
d3_conditioned_geometry,d3_conditioned_geometry,genvideo,Sora,0.6573459418837675,0.9960591308546727,0.0,0.0,0.905936873747495,7984,56
d3_conditioned_geometry,d3_conditioned_geometry,genvideo,WildScrape,0.6006736774519914,0.9582055453573617,0.0,0.003883495145631068,0.9103206412825652,7984,515
d3_conditioned_geometry,d3_conditioned_geometry,videofeedback,AnimateDiff,0.8708366666666667,0.920139878334345,0.02,0.14333333333333334,0.46,500,300
d3_conditioned_geometry,d3_conditioned_geometry,videofeedback,Fast-SVD,0.7542000000000001,0.8539102888069694,0.0,0.023333333333333334,0.606,500,300
d3_conditioned_geometry,d3_conditioned_geometry,videofeedback,LVDM,0.6933766666666666,0.8346613869626635,0.0033333333333333335,0.01,0.58,500,300
d3_conditioned_geometry,d3_conditioned_geometry,videofeedback,LaVie-base,0.8193766666666668,0.8850794038628451,0.05,0.13666666666666666,0.624,500,300
d3_conditioned_geometry,d3_conditioned_geometry,videofeedback,ModelScope,0.7001266666666666,0.8135268500346582,0.01,0.03333333333333333,0.696,500,300
d3_conditioned_geometry,d3_conditioned_geometry,videofeedback,Pika,0.6577133333333333,0.7842572520872682,0.006666666666666667,0.04,0.77,500,300
d3_conditioned_geometry,d3_conditioned_geometry,videofeedback,SoRA-Clip,0.6806766666666666,0.7790514751030337,0.006666666666666667,0.02666666666666667,0.784,500,300
d3_conditioned_geometry,d3_conditioned_geometry,videofeedback,Text2Video-Zero,0.7336366666666667,0.8085305743926786,0.016666666666666666,0.09333333333333334,0.73,500,300
d3_conditioned_geometry,d3_conditioned_geometry,videofeedback,VideoCrafter2,0.9718033333333332,0.9835673324704166,0.15666666666666668,0.5333333333333333,0.1,500,300
d3_conditioned_geometry,d3_conditioned_geometry,videofeedback,ZeroScope-576w,0.6958200000000001,0.8216199969713727,0.0,0.0033333333333333335,0.638,500,300
