scope,auc,real_positive_ap,fake_positive_ap,fake_tpr_at_0_1pct_real_fpr,fake_tpr_at_1pct_real_fpr,real_fpr_at_95pct_fake_tpr,variant
Average,0.7785638581974306,0.7874496939761921,0.7644983370626225,0.03493825002715359,0.11087224451021854,0.6556954230023666,scalar_gaussian
Average,0.5472380129435677,0.5555920960195936,0.5417803758900089,0.0031946698714722488,0.007646064232817996,0.9119338153787323,scalar_gaussian_only
Average,0.5466799013646689,0.5529152173419195,0.5423098076022876,0.0027115521344875065,0.008123419469632303,0.9173173876460301,scalar_gaussian_raw
