dataset,generator,n_real,n_fake,auc,real_positive_ap,fake_positive_ap,fake_tpr_at_0_1pct_real_fpr,fake_tpr_at_1pct_real_fpr,real_fpr_at_95pct_fake_tpr,variant,method,observation
comgenvid,VEO3,898,898,0.9256638111914127,0.9320059263796173,0.9199549583959197,0.07683741648106904,0.3028953229398664,0.3151447661469933,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
genvideo,Crafter,188,188,0.870246717971933,0.8262041720206975,0.89110494713046,0.20212765957446807,0.21808510638297873,0.7074468085106383,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
genvideo,Gen2,1380,1380,0.9502263180004201,0.9571165980831493,0.9397291507879283,0.034057971014492754,0.3144927536231884,0.21159420289855072,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
genvideo,Lavie,1400,1400,0.9011063775510204,0.8850660397914465,0.9002568326496206,0.027857142857142858,0.25214285714285717,0.4764285714285714,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
genvideo,ModelScope,700,700,0.8764755102040815,0.8762273899571397,0.8747848699094434,0.11,0.22857142857142856,0.5171428571428571,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
genvideo,MorphStudio,700,700,0.8817551020408163,0.8683456156884706,0.8827517860457678,0.09857142857142857,0.25142857142857145,0.5542857142857143,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
genvideo,Show_1,700,700,0.8803775510204082,0.8501793919304721,0.88786959619015,0.11,0.25857142857142856,0.6128571428571429,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
genvideo,Sora,56,56,0.9298469387755103,0.9327018622579695,0.933236436894703,0.35714285714285715,0.35714285714285715,0.25,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
genvideo,WildScrape,515,515,0.7987331510981243,0.7198836195196521,0.8279753933493169,0.08155339805825243,0.1825242718446602,0.8776699029126214,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
videofeedback,AnimateDiff,300,300,0.8518111111111111,0.8704249184498758,0.8131239358689405,0.013333333333333334,0.08,0.45666666666666667,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
videofeedback,Fast-SVD,300,300,0.9131888888888888,0.922228074747626,0.8985830495223464,0.02666666666666667,0.22333333333333333,0.34,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
videofeedback,LVDM,300,300,0.8957944444444443,0.9118130666249409,0.8644442646007373,0.006666666666666667,0.12,0.33,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
videofeedback,LaVie-base,300,300,0.8312722222222222,0.8414087433723707,0.8113530920621629,0.02666666666666667,0.12333333333333334,0.5866666666666667,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
videofeedback,ModelScope,300,300,0.8282444444444443,0.8350076462982722,0.8070545621744104,0.01,0.13,0.5866666666666667,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
videofeedback,Pika,300,300,0.8734333333333333,0.8972080840938632,0.8400628788303076,0.013333333333333334,0.13666666666666666,0.42,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
videofeedback,SoRA-Clip,300,300,0.8008666666666666,0.8157570800624143,0.7893074899974231,0.023333333333333334,0.14666666666666667,0.6133333333333333,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
videofeedback,Text2Video-Zero,300,300,0.7572111111111111,0.7561179284020048,0.7274545078332559,0.013333333333333334,0.05333333333333334,0.73,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
videofeedback,VideoCrafter2,300,300,0.9170055555555555,0.9220403779409296,0.9067156048414564,0.04666666666666667,0.25333333333333335,0.32,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
videofeedback,ZeroScope-576w,300,300,0.7930777777777778,0.8157621708359865,0.734278322110938,0.0033333333333333335,0.04,0.5966666666666667,local_d2_target_mean_source_whitening,目标均值／源白化,fc3
comgenvid,Sora,898,898,0.9043457125708702,0.9084070582699387,0.9029584912026855,0.06347438752783964,0.2906458797327394,0.39532293986636974,local_d2_source_mean_target_whitening,源均值／目标白化,fc3
