dataset,generator,n_real,n_fake,auc,real_positive_ap,fake_positive_ap,fake_tpr_at_0_1pct_real_fpr,fake_tpr_at_1pct_real_fpr,real_fpr_at_95pct_fake_tpr,variant,method,observation
genvideo,MorphStudio,700,700,0.8817591836734693,0.8683426010929751,0.8827575669869869,0.09857142857142857,0.25142857142857145,0.5542857142857143,global_target_local_source,Global目标／Local源,fc3
genvideo,Show_1,700,700,0.8803734693877553,0.8501629466797422,0.8878649123315074,0.11,0.25857142857142856,0.6128571428571429,global_target_local_source,Global目标／Local源,fc3
genvideo,Sora,56,56,0.9298469387755103,0.9327018622579695,0.933236436894703,0.35714285714285715,0.35714285714285715,0.25,global_target_local_source,Global目标／Local源,fc3
genvideo,WildScrape,515,515,0.7987105287963051,0.719829616950059,0.8279629840820535,0.08155339805825243,0.1825242718446602,0.8776699029126214,global_target_local_source,Global目标／Local源,fc3
videofeedback,AnimateDiff,300,300,0.8518055555555556,0.8704125498664335,0.8130914831584026,0.013333333333333334,0.08,0.45666666666666667,global_target_local_source,Global目标／Local源,fc3
videofeedback,Fast-SVD,300,300,0.9131666666666666,0.9222100641005913,0.8985560776716248,0.02666666666666667,0.22333333333333333,0.34,global_target_local_source,Global目标／Local源,fc3
videofeedback,LVDM,300,300,0.895811111111111,0.9118344181828608,0.8644611857253486,0.006666666666666667,0.12,0.3333333333333333,global_target_local_source,Global目标／Local源,fc3
videofeedback,LaVie-base,300,300,0.8312611111111112,0.841403039425625,0.8113429436020445,0.02666666666666667,0.12333333333333334,0.5866666666666667,global_target_local_source,Global目标／Local源,fc3
videofeedback,ModelScope,300,300,0.8282333333333334,0.8349856577045693,0.8070299853528697,0.01,0.13,0.5866666666666667,global_target_local_source,Global目标／Local源,fc3
videofeedback,Pika,300,300,0.8734444444444445,0.8972168334937577,0.8400738236084554,0.013333333333333334,0.13666666666666666,0.42,global_target_local_source,Global目标／Local源,fc3
videofeedback,SoRA-Clip,300,300,0.8008666666666667,0.8157298735311826,0.7893136055510763,0.023333333333333334,0.14666666666666667,0.6133333333333333,global_target_local_source,Global目标／Local源,fc3
videofeedback,Text2Video-Zero,300,300,0.7571500000000001,0.7560837044045595,0.7272710719813718,0.013333333333333334,0.05333333333333334,0.73,global_target_local_source,Global目标／Local源,fc3
videofeedback,VideoCrafter2,300,300,0.9170055555555556,0.9220409911961449,0.906714593535558,0.04666666666666667,0.25333333333333335,0.32,global_target_local_source,Global目标／Local源,fc3
videofeedback,ZeroScope-576w,300,300,0.7930833333333334,0.815760870189322,0.73428210104974,0.0033333333333333335,0.04,0.5966666666666667,global_target_local_source,Global目标／Local源,fc3
comgenvid,Sora,898,898,0.9043432324244424,0.9084042534577539,0.9029621621238269,0.06347438752783964,0.2906458797327394,0.39532293986636974,full,Global目标／Local目标,fc3
comgenvid,VEO3,898,898,0.9291533772153908,0.934798752746819,0.9248188277212246,0.07906458797327394,0.32405345211581293,0.3151447661469933,full,Global目标／Local目标,fc3
genvideo,Crafter,188,188,0.8904481665912177,0.8729081485214433,0.9019801245024064,0.19680851063829788,0.3776595744680851,0.4787234042553192,full,Global目标／Local目标,fc3
genvideo,Gen2,1380,1380,0.9512744171392564,0.9583971899921848,0.9405649937685088,0.02681159420289855,0.32681159420289857,0.18768115942028984,full,Global目标／Local目标,fc3
genvideo,Lavie,1400,1400,0.8849867346938776,0.8787121108990152,0.8818897289173506,0.02214285714285714,0.2592857142857143,0.4607142857142857,full,Global目标／Local目标,fc3
genvideo,ModelScope,700,700,0.882980612244898,0.8799018030679797,0.8832271703257,0.09714285714285714,0.22857142857142856,0.5028571428571429,full,Global目标／Local目标,fc3
