dataset,variant,window_frames,role,group,nominal_real_fpr,threshold,threshold_n,n,count,rate,ci95_low,ci95_high,reference_real_fpr
genvideo,local_d2_target_diagonal,8,real,MSR-VTT,0.001,0.008625,2000,700,1,0.0014285714285714286,0.0002522224622331505,0.00804717330010465,0.001
genvideo,local_d2_target_diagonal,8,fake,HotShot,0.001,0.008625,2000,700,14,0.02,0.011950325379827756,0.033289207503110645,0.001
genvideo,local_d2_target_diagonal,8,fake,MoonValley,0.001,0.008625,2000,626,12,0.019169329073482427,0.010999050331705451,0.03320486548041664,0.001
genvideo,local_d2_target_diagonal,8,real,all_real,0.01,0.039375,2000,700,13,0.018571428571428572,0.01088484145505045,0.03151314241861099,0.01
genvideo,local_d2_target_diagonal,8,real,MSR-VTT,0.01,0.039375,2000,700,13,0.018571428571428572,0.01088484145505045,0.03151314241861099,0.01
genvideo,local_d2_target_diagonal,8,fake,HotShot,0.01,0.039375,2000,700,87,0.12428571428571429,0.10187755876780506,0.1507950517923521,0.01
genvideo,local_d2_target_diagonal,8,fake,MoonValley,0.01,0.039375,2000,626,107,0.17092651757188498,0.1434660583129959,0.20240107343882188,0.01
genvideo,local_d2_target_diagonal_only,8,real,all_real,0.001,0.0015,2000,700,0,0.0,0.0,0.005457846753060833,0.001
genvideo,local_d2_target_diagonal_only,8,real,MSR-VTT,0.001,0.0015,2000,700,0,0.0,0.0,0.005457846753060833,0.001
genvideo,local_d2_target_diagonal_only,8,fake,HotShot,0.001,0.0015,2000,700,5,0.007142857142857143,0.00305474834815058,0.0166108434512951,0.001
genvideo,local_d2_target_diagonal_only,8,fake,MoonValley,0.001,0.0015,2000,626,25,0.039936102236421724,0.02719472871705755,0.058289416644707104,0.001
genvideo,local_d2_target_diagonal_only,8,real,all_real,0.01,0.009,2000,700,18,0.025714285714285714,0.016326366274777192,0.04027936264526909,0.01
genvideo,local_d2_target_diagonal_only,8,real,MSR-VTT,0.01,0.009,2000,700,18,0.025714285714285714,0.016326366274777192,0.04027936264526909,0.01
genvideo,local_d2_target_diagonal_only,8,fake,HotShot,0.01,0.009,2000,700,36,0.05142857142857143,0.037376876327641764,0.07037673475938996,0.01
genvideo,local_d2_target_diagonal_only,8,fake,MoonValley,0.01,0.009,2000,626,152,0.24281150159744408,0.21085694826641002,0.277903285772632,0.01
genvideo,local_d2_target_diagonal_raw,8,real,all_real,0.001,-1456.1808730005946,2000,700,0,0.0,0.0,0.005457846753060833,0.001
genvideo,local_d2_target_diagonal_raw,8,real,MSR-VTT,0.001,-1456.1808730005946,2000,700,0,0.0,0.0,0.005457846753060833,0.001
genvideo,local_d2_target_diagonal_raw,8,fake,HotShot,0.001,-1456.1808730005946,2000,700,5,0.007142857142857143,0.00305474834815058,0.0166108434512951,0.001
genvideo,local_d2_target_diagonal_raw,8,fake,MoonValley,0.001,-1456.1808730005946,2000,626,31,0.04952076677316294,0.03510367832242642,0.06943288067763481,0.001
genvideo,local_d2_target_diagonal_raw,8,real,all_real,0.01,-1454.4857604123658,2000,700,19,0.027142857142857142,0.01744434727169959,0.04200293065762366,0.01
genvideo,local_d2_target_diagonal_raw,8,real,MSR-VTT,0.01,-1454.4857604123658,2000,700,19,0.027142857142857142,0.01744434727169959,0.04200293065762366,0.01
genvideo,local_d2_target_diagonal_raw,8,fake,HotShot,0.01,-1454.4857604123658,2000,700,37,0.05285714285714286,0.03858849977179217,0.07200666032451652,0.01
genvideo,local_d2_target_diagonal_raw,8,fake,MoonValley,0.01,-1454.4857604123658,2000,626,153,0.24440894568690097,0.21237067007277954,0.27956496623931193,0.01
genvideo,local_d2_target_mean_source_whitening,8,real,all_real,0.001,0.013999999999999999,2000,700,7,0.01,0.004852273345302922,0.020496416472696698,0.001
genvideo,local_d2_target_mean_source_whitening,8,real,MSR-VTT,0.001,0.013999999999999999,2000,700,7,0.01,0.004852273345302922,0.020496416472696698,0.001
genvideo,local_d2_target_mean_source_whitening,8,fake,HotShot,0.001,0.013999999999999999,2000,700,57,0.08142857142857143,0.06337948381108716,0.10404665647076095,0.001
genvideo,local_d2_target_mean_source_whitening,8,fake,MoonValley,0.001,0.013999999999999999,2000,626,37,0.05910543130990415,0.04318230207801545,0.08040667056034234,0.001
genvideo,local_d2_target_mean_source_whitening,8,real,all_real,0.01,0.042874999999999996,2000,700,20,0.02857142857142857,0.01857049821433611,0.043718328724264115,0.01
genvideo,local_d2_target_mean_source_whitening,8,real,MSR-VTT,0.01,0.042874999999999996,2000,700,20,0.02857142857142857,0.01857049821433611,0.043718328724264115,0.01
genvideo,local_d2_target_mean_source_whitening,8,fake,HotShot,0.01,0.042874999999999996,2000,700,168,0.24,0.2098354222072128,0.2730026581043789,0.01
genvideo,local_d2_target_mean_source_whitening,8,fake,MoonValley,0.01,0.042874999999999996,2000,626,149,0.2380191693290735,0.20631955622590395,0.2729144709939898,0.01
genvideo,local_d2_target_mean_source_whitening_only,8,real,all_real,0.001,0.0015,2000,700,3,0.004285714285714286,0.0014585773440834934,0.012523916436808249,0.001
genvideo,local_d2_target_mean_source_whitening_only,8,real,MSR-VTT,0.001,0.0015,2000,700,3,0.004285714285714286,0.0014585773440834934,0.012523916436808249,0.001
genvideo,local_d2_target_mean_source_whitening_only,8,fake,HotShot,0.001,0.0015,2000,700,14,0.02,0.011950325379827756,0.033289207503110645,0.001
genvideo,local_d2_target_mean_source_whitening_only,8,fake,MoonValley,0.001,0.0015,2000,626,10,0.01597444089456869,0.008699721885807747,0.029153389380215486,0.001
genvideo,local_d2_target_mean_source_whitening_only,8,real,all_real,0.01,0.007,2000,700,63,0.09,0.07097730731374456,0.11349812702376534,0.0095
genvideo,local_d2_target_mean_source_whitening_only,8,real,MSR-VTT,0.01,0.007,2000,700,63,0.09,0.07097730731374456,0.11349812702376534,0.0095
genvideo,local_d2_target_mean_source_whitening_only,8,fake,HotShot,0.01,0.007,2000,700,173,0.24714285714285714,0.21662605794850232,0.2804197674094742,0.0095
genvideo,local_d2_target_mean_source_whitening_only,8,fake,MoonValley,0.01,0.007,2000,626,262,0.4185303514376997,0.3804975452874373,0.45755693878704184,0.0095
genvideo,local_d2_target_mean_source_whitening_raw,8,real,all_real,0.001,-1560.105798718941,2000,700,4,0.005714285714285714,0.0022243515484418625,0.014599691241726847,0.001
genvideo,local_d2_target_mean_source_whitening_raw,8,real,MSR-VTT,0.001,-1560.105798718941,2000,700,4,0.005714285714285714,0.0022243515484418625,0.014599691241726847,0.001
genvideo,local_d2_target_mean_source_whitening_raw,8,fake,HotShot,0.001,-1560.105798718941,2000,700,16,0.022857142857142857,0.014117548379906163,0.03680508252158618,0.001
genvideo,local_d2_target_mean_source_whitening_raw,8,fake,MoonValley,0.001,-1560.105798718941,2000,626,14,0.022364217252396165,0.013367816378575134,0.03718690397964581,0.001
genvideo,local_d2_target_mean_source_whitening_raw,8,real,all_real,0.01,-1530.2017024987172,2000,700,66,0.09428571428571429,0.07479794223164202,0.11820213913369881,0.01
genvideo,local_d2_target_mean_source_whitening_raw,8,real,MSR-VTT,0.01,-1530.2017024987172,2000,700,66,0.09428571428571429,0.07479794223164202,0.11820213913369881,0.01
genvideo,local_d2_target_mean_source_whitening_raw,8,fake,HotShot,0.01,-1530.2017024987172,2000,700,180,0.2571428571428571,0.22615244022844028,0.290784228194475,0.01
genvideo,local_d2_target_mean_source_whitening_raw,8,fake,MoonValley,0.01,-1530.2017024987172,2000,626,269,0.42971246006389774,0.39147819164216496,0.4688041083436601,0.01
genvideo,local_d2_target_only,8,real,all_real,0.001,0.0035,2000,700,5,0.007142857142857143,0.00305474834815058,0.0166108434512951,0.001
genvideo,local_d2_target_only,8,real,MSR-VTT,0.001,0.0035,2000,700,5,0.007142857142857143,0.00305474834815058,0.0166108434512951,0.001
genvideo,local_d2_target_only,8,fake,HotShot,0.001,0.0035,2000,700,38,0.054285714285714284,0.039803363926324886,0.07363334517926078,0.001
genvideo,local_d2_target_only,8,fake,MoonValley,0.001,0.0035,2000,626,43,0.06869009584664537,0.051393588224369346,0.09124779805228506,0.001
genvideo,local_d2_target_only,8,real,all_real,0.01,0.0145,2000,700,16,0.022857142857142857,0.014117548379906163,0.03680508252158618,0.01
genvideo,local_d2_target_only,8,real,MSR-VTT,0.01,0.0145,2000,700,16,0.022857142857142857,0.014117548379906163,0.03680508252158618,0.01
genvideo,local_d2_target_only,8,fake,HotShot,0.01,0.0145,2000,700,138,0.19714285714285715,0.16935795770076914,0.2282336523325135,0.01
genvideo,local_d2_target_only,8,fake,MoonValley,0.01,0.0145,2000,626,163,0.26038338658146964,0.2275414486178931,0.2961482104246927,0.01
genvideo,local_d2_target_raw,8,real,all_real,0.001,-1523.9221698614083,2000,700,5,0.007142857142857143,0.00305474834815058,0.0166108434512951,0.001
genvideo,local_d2_target_raw,8,real,MSR-VTT,0.001,-1523.9221698614083,2000,700,5,0.007142857142857143,0.00305474834815058,0.0166108434512951,0.001
genvideo,local_d2_target_raw,8,fake,HotShot,0.001,-1523.9221698614083,2000,700,42,0.06,0.04469299325595011,0.08010991188674343,0.001
genvideo,local_d2_target_raw,8,fake,MoonValley,0.001,-1523.9221698614083,2000,626,49,0.07827476038338659,0.059712760333142004,0.10198103958180894,0.001
genvideo,local_d2_target_raw,8,real,all_real,0.01,-1512.3519257861863,2000,700,16,0.022857142857142857,0.014117548379906163,0.03680508252158618,0.01
genvideo,local_d2_target_raw,8,real,MSR-VTT,0.01,-1512.3519257861863,2000,700,16,0.022857142857142857,0.014117548379906163,0.03680508252158618,0.01
genvideo,local_d2_target_raw,8,fake,HotShot,0.01,-1512.3519257861863,2000,700,138,0.19714285714285715,0.16935795770076914,0.2282336523325135,0.01
genvideo,local_d2_target_raw,8,fake,MoonValley,0.01,-1512.3519257861863,2000,626,163,0.26038338658146964,0.2275414486178931,0.2961482104246927,0.01
genvideo,local_only,8,real,all_real,0.001,0.0035,2000,700,5,0.007142857142857143,0.00305474834815058,0.0166108434512951,0.001
genvideo,local_only,8,real,MSR-VTT,0.001,0.0035,2000,700,5,0.007142857142857143,0.00305474834815058,0.0166108434512951,0.001
genvideo,local_only,8,fake,HotShot,0.001,0.0035,2000,700,38,0.054285714285714284,0.039803363926324886,0.07363334517926078,0.001
genvideo,local_only,8,fake,MoonValley,0.001,0.0035,2000,626,43,0.06869009584664537,0.051393588224369346,0.09124779805228506,0.001
genvideo,local_only,8,real,all_real,0.01,0.0145,2000,700,16,0.022857142857142857,0.014117548379906163,0.03680508252158618,0.01
genvideo,local_only,8,real,MSR-VTT,0.01,0.0145,2000,700,16,0.022857142857142857,0.014117548379906163,0.03680508252158618,0.01
genvideo,local_only,8,fake,HotShot,0.01,0.0145,2000,700,138,0.19714285714285715,0.16935795770076914,0.2282336523325135,0.01
genvideo,local_only,8,fake,MoonValley,0.01,0.0145,2000,626,163,0.26038338658146964,0.2275414486178931,0.2961482104246927,0.01
genvideo,local_raw_d2_target,8,real,all_real,0.001,0.061375,2000,700,0,0.0,0.0,0.005457846753060833,0.001
genvideo,local_raw_d2_target,8,real,MSR-VTT,0.001,0.061375,2000,700,0,0.0,0.0,0.005457846753060833,0.001
genvideo,local_raw_d2_target,8,fake,HotShot,0.001,0.061375,2000,700,2,0.002857142857142857,0.0007838816213942045,0.010357063150220568,0.001
genvideo,local_raw_d2_target,8,fake,MoonValley,0.001,0.061375,2000,626,0,0.0,0.0,0.006099088535528951,0.001
genvideo,local_raw_d2_target,8,real,all_real,0.01,0.100125,2000,700,3,0.004285714285714286,0.0014585773440834934,0.012523916436808249,0.01
genvideo,local_raw_d2_target,8,real,MSR-VTT,0.01,0.100125,2000,700,3,0.004285714285714286,0.0014585773440834934,0.012523916436808249,0.01
genvideo,local_raw_d2_target,8,fake,HotShot,0.01,0.100125,2000,700,5,0.007142857142857143,0.00305474834815058,0.0166108434512951,0.01
genvideo,local_raw_d2_target,8,fake,MoonValley,0.01,0.100125,2000,626,0,0.0,0.0,0.006099088535528951,0.01
genvideo,local_raw_d2_target_only,8,real,all_real,0.001,0.0005,2000,700,0,0.0,0.0,0.005457846753060833,0.001
genvideo,local_raw_d2_target_only,8,real,MSR-VTT,0.001,0.0005,2000,700,0,0.0,0.0,0.005457846753060833,0.001
genvideo,local_raw_d2_target_only,8,fake,HotShot,0.001,0.0005,2000,700,0,0.0,0.0,0.005457846753060833,0.001
genvideo,local_raw_d2_target_only,8,fake,MoonValley,0.001,0.0005,2000,626,0,0.0,0.0,0.006099088535528951,0.001
genvideo,local_raw_d2_target_only,8,real,all_real,0.01,0.0145,2000,700,2,0.002857142857142857,0.0007838816213942045,0.010357063150220568,0.0095
genvideo,local_raw_d2_target_only,8,real,MSR-VTT,0.01,0.0145,2000,700,2,0.002857142857142857,0.0007838816213942045,0.010357063150220568,0.0095
genvideo,local_raw_d2_target_only,8,fake,HotShot,0.01,0.0145,2000,700,0,0.0,0.0,0.005457846753060833,0.0095
genvideo,local_raw_d2_target_only,8,fake,MoonValley,0.01,0.0145,2000,626,0,0.0,0.0,0.006099088535528951,0.0095
genvideo,local_raw_d2_target_raw,8,real,all_real,0.001,-4353.334427188438,2000,700,0,0.0,0.0,0.005457846753060833,0.001
genvideo,local_raw_d2_target_raw,8,real,MSR-VTT,0.001,-4353.334427188438,2000,700,0,0.0,0.0,0.005457846753060833,0.001
genvideo,local_raw_d2_target_raw,8,fake,HotShot,0.001,-4353.334427188438,2000,700,0,0.0,0.0,0.005457846753060833,0.001
genvideo,local_raw_d2_target_raw,8,fake,MoonValley,0.001,-4353.334427188438,2000,626,0,0.0,0.0,0.006099088535528951,0.001
genvideo,local_raw_d2_target_raw,8,real,all_real,0.01,-3326.3143312788875,2000,700,2,0.002857142857142857,0.0007838816213942045,0.010357063150220568,0.01
genvideo,local_raw_d2_target_raw,8,real,MSR-VTT,0.01,-3326.3143312788875,2000,700,2,0.002857142857142857,0.0007838816213942045,0.010357063150220568,0.01
genvideo,local_raw_d2_target_raw,8,fake,HotShot,0.01,-3326.3143312788875,2000,700,0,0.0,0.0,0.005457846753060833,0.01
genvideo,local_raw_d2_target_raw,8,fake,MoonValley,0.01,-3326.3143312788875,2000,626,0,0.0,0.0,0.006099088535528951,0.01
genvideo,official_global,8,real,all_real,0.001,0.012140923004473747,2000,700,29,0.041428571428571426,0.028997951127208987,0.058864816894883945,0.001
genvideo,official_global,8,real,MSR-VTT,0.001,0.012140923004473747,2000,700,29,0.041428571428571426,0.028997951127208987,0.058864816894883945,0.001
genvideo,official_global,8,fake,HotShot,0.001,0.012140923004473747,2000,700,150,0.21428571428571427,0.18549127132811397,0.24619892681649228,0.001
genvideo,official_global,8,fake,MoonValley,0.001,0.012140923004473747,2000,626,59,0.09424920127795527,0.07377220667103944,0.1196756159744058,0.001
genvideo,official_global,8,real,all_real,0.01,0.023428302331057218,2000,700,51,0.07285714285714286,0.05584658125225521,0.09453026497393106,0.01
genvideo,official_global,8,real,MSR-VTT,0.01,0.023428302331057218,2000,700,51,0.07285714285714286,0.05584658125225521,0.09453026497393106,0.01
genvideo,official_global,8,fake,HotShot,0.01,0.023428302331057218,2000,700,270,0.38571428571428573,0.35037188059659485,0.4223041986612478,0.01
genvideo,official_global,8,fake,MoonValley,0.01,0.023428302331057218,2000,626,126,0.2012779552715655,0.17173365946616612,0.23446611547359078,0.01
genvideo,without_gs,8,real,all_real,0.001,0.012,2000,700,5,0.007142857142857143,0.00305474834815058,0.0166108434512951,0.001
genvideo,without_gs,8,real,MSR-VTT,0.001,0.012,2000,700,5,0.007142857142857143,0.00305474834815058,0.0166108434512951,0.001
genvideo,without_gs,8,fake,HotShot,0.001,0.012,2000,700,74,0.10571428571428572,0.08504937799455595,0.13068309544500062,0.001
genvideo,without_gs,8,fake,MoonValley,0.001,0.012,2000,626,22,0.03514376996805112,0.02332119217277997,0.0526367463698364,0.001
genvideo,without_gs,8,real,all_real,0.01,0.03025,2000,700,14,0.02,0.011950325379827756,0.033289207503110645,0.01
genvideo,without_gs,8,real,MSR-VTT,0.01,0.03025,2000,700,14,0.02,0.011950325379827756,0.033289207503110645,0.01
genvideo,without_gs,8,fake,HotShot,0.01,0.03025,2000,700,153,0.21857142857142858,0.18953703880430478,0.2506778063681324,0.01
genvideo,without_gs,8,fake,MoonValley,0.01,0.03025,2000,626,85,0.13578274760383385,0.11115945854643883,0.16484882319829147,0.01
genvideo,without_gt,8,real,all_real,0.001,0.00825,2000,700,2,0.002857142857142857,0.0007838816213942045,0.010357063150220568,0.001
genvideo,without_gt,8,real,MSR-VTT,0.001,0.00825,2000,700,2,0.002857142857142857,0.0007838816213942045,0.010357063150220568,0.001
genvideo,without_gt,8,fake,HotShot,0.001,0.00825,2000,700,27,0.03857142857142857,0.02664201932655933,0.05553765067697967,0.001
genvideo,without_gt,8,fake,MoonValley,0.001,0.00825,2000,626,42,0.0670926517571885,0.050016987418344,0.08944899658526094,0.001
genvideo,without_gt,8,real,all_real,0.01,0.02675,2000,700,11,0.015714285714285715,0.008796862959669362,0.027918022895438134,0.01
genvideo,without_gt,8,real,MSR-VTT,0.01,0.02675,2000,700,11,0.015714285714285715,0.008796862959669362,0.027918022895438134,0.01
genvideo,without_gt,8,fake,HotShot,0.01,0.02675,2000,700,93,0.13285714285714287,0.10970558282829594,0.16001632178752306,0.01
genvideo,without_gt,8,fake,MoonValley,0.01,0.02675,2000,626,127,0.20287539936102236,0.17322951876848575,0.23614565844432056,0.01
genvideo,full,16,real,all_real,0.001,0.018543418418418417,2000,1400,7,0.005,0.0024240871522849964,0.010284939717231989,0.001
genvideo,full,16,real,MSR-VTT,0.001,0.018543418418418417,2000,1400,7,0.005,0.0024240871522849964,0.010284939717231989,0.001
genvideo,full,16,fake,Crafter,0.001,0.018543418418418417,2000,188,19,0.10106382978723404,0.06565857689789162,0.1524457842652578,0.001
genvideo,full,16,fake,Gen2,0.001,0.018543418418418417,2000,1380,240,0.17391304347826086,0.1548274687918067,0.1948090128561868,0.001
genvideo,full,16,fake,Lavie,0.001,0.018543418418418417,2000,1400,211,0.15071428571428572,0.1329305336956148,0.17040960214737771,0.001
genvideo,full,16,fake,ModelScope,0.001,0.018543418418418417,2000,700,91,0.13,0.10709230042939183,0.15694650616787326,0.001
genvideo,full,16,fake,MorphStudio,0.001,0.018543418418418417,2000,700,79,0.11285714285714285,0.09149871236173159,0.1384415061242098,0.001
genvideo,full,16,fake,Show_1,0.001,0.018543418418418417,2000,700,86,0.12285714285714286,0.10057641927825424,0.14925464227262597,0.001
genvideo,full,16,fake,Sora,0.001,0.018543418418418417,2000,56,6,0.10714285714285714,0.05003935571117074,0.21468445171071482,0.001
genvideo,full,16,fake,WildScrape,0.001,0.018543418418418417,2000,515,51,0.09902912621359224,0.07612495325259044,0.12787080888497565,0.001
genvideo,full,16,real,all_real,0.01,0.04514927427427427,2000,1400,20,0.014285714285714285,0.009266640102796871,0.02196299665228473,0.01
genvideo,full,16,real,MSR-VTT,0.01,0.04514927427427427,2000,1400,20,0.014285714285714285,0.009266640102796871,0.02196299665228473,0.01
genvideo,full,16,fake,Crafter,0.01,0.04514927427427427,2000,188,42,0.22340425531914893,0.16974184226501818,0.2881438481414321,0.01
genvideo,full,16,fake,Gen2,0.01,0.04514927427427427,2000,1380,524,0.37971014492753624,0.35447202127284216,0.40561610306841767,0.01
genvideo,full,16,fake,Lavie,0.01,0.04514927427427427,2000,1400,427,0.305,0.2814435326914361,0.3296236597117069,0.01
genvideo,full,16,fake,ModelScope,0.01,0.04514927427427427,2000,700,167,0.23857142857142857,0.2084787229371126,0.2715178083652021,0.01
genvideo,full,16,fake,MorphStudio,0.01,0.04514927427427427,2000,700,171,0.24428571428571427,0.21390838709948912,0.2774543402399335,0.01
genvideo,full,16,fake,Show_1,0.01,0.04514927427427427,2000,700,181,0.25857142857142856,0.22751516341587086,0.29226305401632147,0.01
genvideo,full,16,fake,Sora,0.01,0.04514927427427427,2000,56,16,0.2857142857142857,0.18418775143858906,0.4147525071551667,0.01
genvideo,full,16,fake,WildScrape,0.01,0.04514927427427427,2000,515,115,0.22330097087378642,0.1894565243278017,0.26124273041603935,0.01
genvideo,global_d2_target,16,real,all_real,0.001,0.011003253253253253,2000,1400,2,0.0014285714285714286,0.00039185327119869865,0.005193862103870359,0.001
genvideo,global_d2_target,16,real,MSR-VTT,0.001,0.011003253253253253,2000,1400,2,0.0014285714285714286,0.00039185327119869865,0.005193862103870359,0.001
genvideo,global_d2_target,16,fake,Crafter,0.001,0.011003253253253253,2000,188,10,0.05319148936170213,0.029145921355217902,0.09513096314750945,0.001
genvideo,global_d2_target,16,fake,Gen2,0.001,0.011003253253253253,2000,1380,175,0.12681159420289856,0.11028468345094654,0.14541040110175715,0.001
genvideo,global_d2_target,16,fake,Lavie,0.001,0.011003253253253253,2000,1400,180,0.12857142857142856,0.11204868965410938,0.1471269149233059,0.001
genvideo,global_d2_target,16,fake,ModelScope,0.001,0.011003253253253253,2000,700,47,0.06714285714285714,0.05086580215452605,0.08814484803455233,0.001
genvideo,global_d2_target,16,fake,MorphStudio,0.001,0.011003253253253253,2000,700,64,0.09142857142857143,0.07224932231687234,0.11506766102991453,0.001
genvideo,global_d2_target,16,fake,Show_1,0.001,0.011003253253253253,2000,700,61,0.08714285714285715,0.06843803010973146,0.11035430620922451,0.001
genvideo,global_d2_target,16,fake,Sora,0.001,0.011003253253253253,2000,56,5,0.08928571428571429,0.03874214844958693,0.19256001385511162,0.001
genvideo,global_d2_target,16,fake,WildScrape,0.001,0.011003253253253253,2000,515,28,0.05436893203883495,0.037880893206212296,0.07745580127597378,0.001
genvideo,global_d2_target,16,real,all_real,0.01,0.031595095095095095,2000,1400,14,0.01,0.00596606657854679,0.016715596383197296,0.01
genvideo,global_d2_target,16,real,MSR-VTT,0.01,0.031595095095095095,2000,1400,14,0.01,0.00596606657854679,0.016715596383197296,0.01
genvideo,global_d2_target,16,fake,Crafter,0.01,0.031595095095095095,2000,188,29,0.15425531914893617,0.10960053899526226,0.2127565740128006,0.01
genvideo,global_d2_target,16,fake,Gen2,0.01,0.031595095095095095,2000,1380,421,0.3050724637681159,0.28134835268465164,0.3298787885671489,0.01
genvideo,global_d2_target,16,fake,Lavie,0.01,0.031595095095095095,2000,1400,384,0.2742857142857143,0.25155665586993986,0.298250057680951,0.01
genvideo,global_d2_target,16,fake,ModelScope,0.01,0.031595095095095095,2000,700,128,0.18285714285714286,0.15597845033315424,0.21319766960735867,0.01
genvideo,global_d2_target,16,fake,MorphStudio,0.01,0.031595095095095095,2000,700,138,0.19714285714285715,0.16935795770076914,0.2282336523325135,0.01
genvideo,global_d2_target,16,fake,Show_1,0.01,0.031595095095095095,2000,700,144,0.2057142857142857,0.17741443838827187,0.23722646570067257,0.01
genvideo,global_d2_target,16,fake,Sora,0.01,0.031595095095095095,2000,56,10,0.17857142857142858,0.09999856752412305,0.2984118203665106,0.01
genvideo,global_d2_target,16,fake,WildScrape,0.01,0.031595095095095095,2000,515,89,0.17281553398058253,0.14261497454317704,0.2078609863293648,0.01
genvideo,global_d2_target_only,16,real,all_real,0.001,0.0015015015015015015,2000,1400,3,0.002142857142857143,0.0007290265384308006,0.006281351135527842,0.001
genvideo,global_d2_target_only,16,real,MSR-VTT,0.001,0.0015015015015015015,2000,1400,3,0.002142857142857143,0.0007290265384308006,0.006281351135527842,0.001
genvideo,global_d2_target_only,16,fake,Crafter,0.001,0.0015015015015015015,2000,188,11,0.05851063829787234,0.03298211599561597,0.10172004369160272,0.001
genvideo,global_d2_target_only,16,fake,Gen2,0.001,0.0015015015015015015,2000,1380,179,0.12971014492753624,0.11300616653721073,0.1484699270675108,0.001
genvideo,global_d2_target_only,16,fake,Lavie,0.001,0.0015015015015015015,2000,1400,184,0.13142857142857142,0.11473429794541738,0.1501399558275563,0.001
genvideo,global_d2_target_only,16,fake,ModelScope,0.001,0.0015015015015015015,2000,700,35,0.05,0.03616861843790485,0.06874344363984991,0.001
genvideo,global_d2_target_only,16,fake,MorphStudio,0.001,0.0015015015015015015,2000,700,72,0.10285714285714286,0.08247840236438583,0.12757097305661677,0.001
genvideo,global_d2_target_only,16,fake,Show_1,0.001,0.0015015015015015015,2000,700,57,0.08142857142857143,0.06337948381108716,0.10404665647076095,0.001
genvideo,global_d2_target_only,16,fake,Sora,0.001,0.0015015015015015015,2000,56,4,0.07142857142857142,0.028126036578876953,0.16975448060863452,0.001
genvideo,global_d2_target_only,16,fake,WildScrape,0.001,0.0015015015015015015,2000,515,27,0.05242718446601942,0.03627826227131031,0.0752036901389027,0.001
genvideo,global_d2_target_only,16,real,all_real,0.01,0.010510510510510511,2000,1400,19,0.013571428571428571,0.008705354776745148,0.021099619679446867,0.01
genvideo,global_d2_target_only,16,real,MSR-VTT,0.01,0.010510510510510511,2000,1400,19,0.013571428571428571,0.008705354776745148,0.021099619679446867,0.01
genvideo,global_d2_target_only,16,fake,Crafter,0.01,0.010510510510510511,2000,188,25,0.13297872340425532,0.09172037308023151,0.188935639189866,0.01
genvideo,global_d2_target_only,16,fake,Gen2,0.01,0.010510510510510511,2000,1380,368,0.26666666666666666,0.24400623813851344,0.29062253317405085,0.01
genvideo,global_d2_target_only,16,fake,Lavie,0.01,0.010510510510510511,2000,1400,333,0.23785714285714285,0.21629060522231855,0.2608583310852034,0.01
genvideo,global_d2_target_only,16,fake,ModelScope,0.01,0.010510510510510511,2000,700,113,0.16142857142857142,0.13603236046436545,0.1905205243369929,0.01
genvideo,global_d2_target_only,16,fake,MorphStudio,0.01,0.010510510510510511,2000,700,111,0.15857142857142856,0.13338504943603913,0.1874847373467653,0.01
genvideo,global_d2_target_only,16,fake,Show_1,0.01,0.010510510510510511,2000,700,149,0.21285714285714286,0.18414375798185328,0.244704891153476,0.01
genvideo,global_d2_target_only,16,fake,Sora,0.01,0.010510510510510511,2000,56,7,0.125,0.06189068695717122,0.2362547655819014,0.01
genvideo,global_d2_target_only,16,fake,WildScrape,0.01,0.010510510510510511,2000,515,72,0.13980582524271845,0.11251423112877124,0.17243111452022886,0.01
genvideo,global_d2_target_raw,16,real,all_real,0.001,-1789.0310830430235,2000,1400,3,0.002142857142857143,0.0007290265384308006,0.006281351135527842,0.001
genvideo,global_d2_target_raw,16,real,MSR-VTT,0.001,-1789.0310830430235,2000,1400,3,0.002142857142857143,0.0007290265384308006,0.006281351135527842,0.001
genvideo,global_d2_target_raw,16,fake,Crafter,0.001,-1789.0310830430235,2000,188,7,0.03723404255319149,0.01815116877720817,0.07484989017204514,0.001
genvideo,global_d2_target_raw,16,fake,Gen2,0.001,-1789.0310830430235,2000,1380,181,0.13115942028985508,0.11436799894536437,0.14999859918536607,0.001
genvideo,global_d2_target_raw,16,fake,Lavie,0.001,-1789.0310830430235,2000,1400,162,0.11571428571428571,0.09999963869087242,0.1335320445065304,0.001
genvideo,global_d2_target_raw,16,fake,ModelScope,0.001,-1789.0310830430235,2000,700,37,0.05285714285714286,0.03858849977179217,0.07200666032451652,0.001
genvideo,global_d2_target_raw,16,fake,MorphStudio,0.001,-1789.0310830430235,2000,700,60,0.08571428571428572,0.06717083696274383,0.10877995034693518,0.001
genvideo,global_d2_target_raw,16,fake,Show_1,0.001,-1789.0310830430235,2000,700,60,0.08571428571428572,0.06717083696274383,0.10877995034693518,0.001
genvideo,global_d2_target_raw,16,fake,Sora,0.001,-1789.0310830430235,2000,56,4,0.07142857142857142,0.028126036578876953,0.16975448060863452,0.001
genvideo,global_d2_target_raw,16,fake,WildScrape,0.001,-1789.0310830430235,2000,515,26,0.05048543689320388,0.03468259076021613,0.07294461957802384,0.001
genvideo,global_d2_target_raw,16,real,all_real,0.01,-1744.038130746889,2000,1400,20,0.014285714285714285,0.009266640102796871,0.02196299665228473,0.01
