dataset,generator,n_real,n_fake,auc,real_positive_ap,fake_positive_ap,fake_tpr_at_0_1pct_real_fpr,fake_tpr_at_1pct_real_fpr,real_fpr_at_95pct_fake_tpr,variant,method,observation
videofeedback,Pika,132,132,0.6885904499540862,0.738580291993495,0.6256833424802748,0.0,0.007575757575757576,0.6893939393939394,local_d2_norm_target,Local D2幅度,fc3
videofeedback,SoRA-Clip,290,290,0.6937158145065399,0.7043916295051713,0.6368678286484409,0.0,0.0034482758620689655,0.7862068965517242,local_d2_norm_target,Local D2幅度,fc3
videofeedback,Text2Video-Zero,296,296,0.78897119247626,0.8328046155653941,0.7449254353359589,0.037162162162162164,0.057432432432432436,0.5101351351351351,local_d2_norm_target,Local D2幅度,fc3
videofeedback,VideoCrafter2,232,232,0.8135404280618311,0.8721635680341628,0.7000563899300664,0.0,0.0,0.36637931034482757,local_d2_norm_target,Local D2幅度,fc3
videofeedback,ZeroScope-576w,276,276,0.7956574249107331,0.8419140599935945,0.7040809342521744,0.0,0.0036231884057971015,0.5108695652173914,local_d2_norm_target,Local D2幅度,fc3
comgenvid,Sora,898,898,0.8834331178912802,0.8881575081045995,0.8820123553599619,0.04120267260579064,0.26169265033407574,0.47216035634743875,global_d2_target,Global归一化D2,fc3
comgenvid,VEO3,898,898,0.8775706717724614,0.8830179714517524,0.8795813955973271,0.062360801781737196,0.2817371937639198,0.4799554565701559,global_d2_target,Global归一化D2,fc3
genvideo,Crafter,188,188,0.8692564508827524,0.8575402820668533,0.8805675495530019,0.2393617021276596,0.24468085106382978,0.6276595744680851,global_d2_target,Global归一化D2,fc3
genvideo,Gen2,1380,1380,0.9180272001680321,0.9198980752709325,0.9155147176419492,0.05434782608695652,0.28840579710144926,0.3898550724637681,global_d2_target,Global归一化D2,fc3
genvideo,HotShot,700,700,0.8361010204081634,0.8365828822474951,0.8214001069390768,0.002857142857142857,0.12,0.5828571428571429,global_d2_target,Global归一化D2,fc3
genvideo,Lavie,1400,1400,0.8992836734693879,0.8896044865314403,0.8997647703442764,0.05714285714285714,0.2914285714285714,0.445,global_d2_target,Global归一化D2,fc3
genvideo,ModelScope,700,700,0.8344163265306122,0.8248717425042029,0.8421195297758834,0.07571428571428572,0.21142857142857144,0.6714285714285714,global_d2_target,Global归一化D2,fc3
genvideo,MoonValley,626,626,0.7915093039634986,0.8146099610540871,0.7568423671189441,0.0,0.054313099041533544,0.610223642172524,global_d2_target,Global归一化D2,fc3
genvideo,MorphStudio,700,700,0.8659897959183673,0.8605562659131856,0.8679174907324895,0.09285714285714286,0.23142857142857143,0.53,global_d2_target,Global归一化D2,fc3
genvideo,Show_1,700,700,0.8708714285714285,0.8480794145255742,0.877881513518438,0.08857142857142856,0.2571428571428571,0.5942857142857143,global_d2_target,Global归一化D2,fc3
genvideo,Sora,56,56,0.9078443877551021,0.9149292595820577,0.9128981330063939,0.4107142857142857,0.4107142857142857,0.4107142857142857,global_d2_target,Global归一化D2,fc3
genvideo,WildScrape,515,515,0.7418078989537186,0.6444465625807166,0.7892431441555003,0.05825242718446602,0.18640776699029127,0.9592233009708738,global_d2_target,Global归一化D2,fc3
videofeedback,AnimateDiff,218,218,0.7614784109081727,0.7910393799212243,0.72781009556868,0.022935779816513763,0.06880733944954129,0.6422018348623854,global_d2_target,Global归一化D2,fc3
videofeedback,Fast-SVD,290,290,0.8973127229488703,0.9021932867878198,0.8886712649256331,0.10344827586206896,0.20344827586206896,0.4103448275862069,global_d2_target,Global归一化D2,fc3
videofeedback,Hotshot-XL,500,500,0.77049,0.7850445921157135,0.7421817514221404,0.01,0.05,0.662,global_d2_target,Global归一化D2,fc3
videofeedback,LVDM,276,276,0.8656204053770216,0.8894537082196777,0.8193987064261148,0.010869565217391304,0.04710144927536232,0.40942028985507245,global_d2_target,Global归一化D2,fc3
videofeedback,LaVie-base,258,258,0.8167327684634337,0.8354898103236075,0.7830285917410309,0.031007751937984496,0.06589147286821706,0.6007751937984496,global_d2_target,Global归一化D2,fc3
videofeedback,ModelScope,246,246,0.7943849560446824,0.8103499292620626,0.7561250121172495,0.008130081300813009,0.028455284552845527,0.5934959349593496,global_d2_target,Global归一化D2,fc3
videofeedback,Pika,132,132,0.7928719008264463,0.8022425590994523,0.7620306097247878,0.045454545454545456,0.09848484848484848,0.6818181818181818,global_d2_target,Global归一化D2,fc3
videofeedback,SoRA-Clip,290,290,0.7662247324613555,0.7770087746756598,0.7565249409854748,0.05172413793103448,0.10344827586206896,0.7206896551724138,global_d2_target,Global归一化D2,fc3
videofeedback,Text2Video-Zero,296,296,0.7869681336742147,0.7770436285063097,0.76604581173911,0.04054054054054054,0.0777027027027027,0.7533783783783784,global_d2_target,Global归一化D2,fc3
videofeedback,VideoCrafter2,232,232,0.9040483799048752,0.9138294023990218,0.8937317886535066,0.11637931034482758,0.2629310344827586,0.3448275862068966,global_d2_target,Global归一化D2,fc3
